ip.src	udp.srcport	ip.dst	udp.dstport	dns.qry.name	dns.resp.name
10.0.0.103	56612	10.0.0.102	53	dnscat.688e012b7627faa499a1d704bd26f22778	
10.0.0.102	53	10.0.0.103	56612	dnscat.688e012b7627faa499a1d704bd26f22778	dnscat.688e012b7627faa499a1d704bd26f22778
10.0.0.103	56612	10.0.0.102	53	dnscat.6ef901701915f7a1c96cb6040b3f86ea53	
10.0.0.102	53	10.0.0.103	56612	dnscat.6ef901701915f7a1c96cb6040b3f86ea53	dnscat.6ef901701915f7a1c96cb6040b3f86ea53
10.0.0.103	56612	10.0.0.102	53	dnscat.3bea012b766429d693ffef04be801df884	
10.0.0.102	53	10.0.0.103	56612	dnscat.3bea012b766429d693ffef04be801df884	dnscat.3bea012b766429d693ffef04be801df884
10.0.0.103	56612	10.0.0.102	53	dnscat.1759017019231a7f7ab22c040c971ac68d	
10.0.0.102	53	10.0.0.103	56612	dnscat.1759017019231a7f7ab22c040c971ac68d	dnscat.1759017019231a7f7ab22c040c971ac68d
10.0.0.103	56612	10.0.0.102	53	dnscat.741a012b76d59bf5b5e81804bf80a97278	
10.0.0.102	53	10.0.0.103	56612	dnscat.741a012b76d59bf5b5e81804bf80a97278	dnscat.741a012b76d59bf5b5e81804bf80a97278
10.0.0.103	56612	10.0.0.102	53	dnscat.0348017019502c44af2633040dcaab4152	
10.0.0.102	53	10.0.0.103	56612	dnscat.0348017019502c44af2633040dcaab4152	dnscat.0348017019502c44af2633040dcaab4152
10.0.0.103	56612	10.0.0.102	53	dnscat.1a4d012b76e3148ba1c34504c00c27f3f3	
10.0.0.102	53	10.0.0.103	56612	dnscat.1a4d012b76e3148ba1c34504c00c27f3f3	dnscat.1a4d012b76e3148ba1c34504c00c27f3f3
10.0.0.103	56612	10.0.0.102	53	dnscat.36d901701920d6368d5e5b040eb5267afa	
10.0.0.102	53	10.0.0.103	56612	dnscat.36d901701920d6368d5e5b040eb5267afa	dnscat.36d901701920d6368d5e5b040eb5267afa
10.0.0.103	56612	10.0.0.102	53	dnscat.2550012b76bcafd7fcdfa804c1d85db00a	
10.0.0.102	53	10.0.0.103	56612	dnscat.2550012b76bcafd7fcdfa804c1d85db00a	dnscat.2550012b76bcafd7fcdfa804c1d85db00a
10.0.0.103	56612	10.0.0.102	53	dnscat.651a0170190a2167b601d7040fc270e520	
10.0.0.102	53	10.0.0.103	56612	dnscat.651a0170190a2167b601d7040fc270e520	dnscat.651a0170190a2167b601d7040fc270e520
10.0.0.103	56612	10.0.0.102	53	dnscat.33f5012b765e568e706f9404c25a156912	
10.0.0.102	53	10.0.0.103	56612	dnscat.33f5012b765e568e706f9404c25a156912	dnscat.33f5012b765e568e706f9404c25a156912
10.0.0.103	56612	10.0.0.102	53	dnscat.427801701947eed799d0de04103d340027	
10.0.0.102	53	10.0.0.103	56612	dnscat.427801701947eed799d0de04103d340027	dnscat.427801701947eed799d0de04103d340027
10.0.0.103	56612	10.0.0.102	53	dnscat.7111012b762304091be34704c398c16413	
10.0.0.102	53	10.0.0.103	56612	dnscat.7111012b762304091be34704c398c16413	dnscat.7111012b762304091be34704c398c16413
10.0.0.103	56612	10.0.0.102	53	dnscat.4ec001701925d7944089d0041174d097df	
10.0.0.102	53	10.0.0.103	56612	dnscat.4ec001701925d7944089d0041174d097df	dnscat.4ec001701925d7944089d0041174d097df
10.0.0.103	56612	10.0.0.102	53	dnscat.265f012b769d4d0ed917eb04c46cc1f579	
10.0.0.102	53	10.0.0.103	56612	dnscat.265f012b769d4d0ed917eb04c46cc1f579	dnscat.265f012b769d4d0ed917eb04c46cc1f579
10.0.0.103	56612	10.0.0.102	53	dnscat.29c8017019dffd360ec3d00412b9c623b6	
10.0.0.102	53	10.0.0.103	56612	dnscat.29c8017019dffd360ec3d00412b9c623b6	dnscat.29c8017019dffd360ec3d00412b9c623b6
10.0.0.103	56612	10.0.0.102	53	dnscat.1abc012b76c10ea153b91104c5698e6291	
10.0.0.102	53	10.0.0.103	56612	dnscat.1abc012b76c10ea153b91104c5698e6291	dnscat.1abc012b76c10ea153b91104c5698e6291
10.0.0.103	56612	10.0.0.102	53	dnscat.1225017019228b48b1d3c20413896ef569	
10.0.0.102	53	10.0.0.103	56612	dnscat.1225017019228b48b1d3c20413896ef569	dnscat.1225017019228b48b1d3c20413896ef569
10.0.0.103	56612	10.0.0.102	53	dnscat.0d63012b762fbc4b6567af04c66988f6ed	
10.0.0.102	53	10.0.0.103	56612	dnscat.0d63012b762fbc4b6567af04c66988f6ed	dnscat.0d63012b762fbc4b6567af04c66988f6ed
10.0.0.103	56612	10.0.0.102	53	dnscat.0f85017019cc9d4d57e4630414bbc602ee	
10.0.0.102	53	10.0.0.103	56612	dnscat.0f85017019cc9d4d57e4630414bbc602ee	dnscat.0f85017019cc9d4d57e4630414bbc602ee
10.0.0.103	56612	10.0.0.102	53	dnscat.433d012b762f181f2b90cf04c77487fd38	
10.0.0.102	53	10.0.0.103	56612	dnscat.433d012b762f181f2b90cf04c77487fd38	dnscat.433d012b762f181f2b90cf04c77487fd38
10.0.0.103	56612	10.0.0.102	53	dnscat.127f0170192a3e885f871204154c3813f3	
10.0.0.102	53	10.0.0.103	56612	dnscat.127f0170192a3e885f871204154c3813f3	dnscat.127f0170192a3e885f871204154c3813f3
10.0.0.103	56612	10.0.0.102	53	dnscat.7c63012b76f58d331fa95604c85da4cf60	
10.0.0.102	53	10.0.0.103	56612	dnscat.7c63012b76f58d331fa95604c85da4cf60	dnscat.7c63012b76f58d331fa95604c85da4cf60
10.0.0.103	56612	10.0.0.102	53	dnscat.11f3017019a8e7d9cbd0c60416c01c726c	
10.0.0.102	53	10.0.0.103	56612	dnscat.11f3017019a8e7d9cbd0c60416c01c726c	dnscat.11f3017019a8e7d9cbd0c60416c01c726c
10.0.0.103	56612	10.0.0.102	53	dnscat.1758012b769302d056e8a504c98e6aed59	
10.0.0.102	53	10.0.0.103	56612	dnscat.1758012b769302d056e8a504c98e6aed59	dnscat.1758012b769302d056e8a504c98e6aed59
10.0.0.103	56612	10.0.0.102	53	dnscat.72540170194c0bd834ae9f0417cddcb2b1	
10.0.0.102	53	10.0.0.103	56612	dnscat.72540170194c0bd834ae9f0417cddcb2b1	dnscat.72540170194c0bd834ae9f0417cddcb2b1
10.0.0.103	56612	10.0.0.102	53	dnscat.74b5012b7664d00c55f87404ca581df0e5	
10.0.0.102	53	10.0.0.103	56612	dnscat.74b5012b7664d00c55f87404ca581df0e5	dnscat.74b5012b7664d00c55f87404ca581df0e5
10.0.0.103	56612	10.0.0.102	53	dnscat.5d7601701945d9a1652c930418abf5f01c	
10.0.0.102	53	10.0.0.103	56612	dnscat.5d7601701945d9a1652c930418abf5f01c	dnscat.5d7601701945d9a1652c930418abf5f01c
10.0.0.103	56612	10.0.0.102	53	dnscat.2932012b7654ab6adc4fe304cb159c677e	
10.0.0.102	53	10.0.0.103	56612	dnscat.2932012b7654ab6adc4fe304cb159c677e	dnscat.2932012b7654ab6adc4fe304cb159c677e
10.0.0.103	56612	10.0.0.102	53	dnscat.31b0017019a73f27fc99c6041910cbce9d	
10.0.0.102	53	10.0.0.103	56612	dnscat.31b0017019a73f27fc99c6041910cbce9d	dnscat.31b0017019a73f27fc99c6041910cbce9d
10.0.0.103	56612	10.0.0.102	53	dnscat.0551012b76204cfadc4f8b04ccb59d2768	
10.0.0.102	53	10.0.0.103	56612	dnscat.0551012b76204cfadc4f8b04ccb59d2768	dnscat.0551012b76204cfadc4f8b04ccb59d2768
10.0.0.103	56612	10.0.0.102	53	dnscat.6572017019cff05330b6c0041a3014bddf	
10.0.0.102	53	10.0.0.103	56612	dnscat.6572017019cff05330b6c0041a3014bddf	dnscat.6572017019cff05330b6c0041a3014bddf
10.0.0.103	56612	10.0.0.102	53	dnscat.4120012b76c8b89446f0b504cde0321317	
10.0.0.102	53	10.0.0.103	56612	dnscat.4120012b76c8b89446f0b504cde0321317	dnscat.4120012b76c8b89446f0b504cde0321317
10.0.0.103	56612	10.0.0.102	53	dnscat.38a4017019ba39a5d060df041be38a7416	
10.0.0.102	53	10.0.0.103	56612	dnscat.38a4017019ba39a5d060df041be38a7416	dnscat.38a4017019ba39a5d060df041be38a7416
10.0.0.103	56612	10.0.0.102	53	dnscat.7fbe012b7623ae9cea431404ce7d64489f	
10.0.0.102	53	10.0.0.103	56612	dnscat.7fbe012b7623ae9cea431404ce7d64489f	dnscat.7fbe012b7623ae9cea431404ce7d64489f
10.0.0.103	56612	10.0.0.102	53	dnscat.5f64017019e23f48bd2872041c5973726e	
10.0.0.102	53	10.0.0.103	56612	dnscat.5f64017019e23f48bd2872041c5973726e	dnscat.5f64017019e23f48bd2872041c5973726e
10.0.0.103	56612	10.0.0.102	53	dnscat.31b3012b76fae3e3a8b7fb04cf4148c843	
10.0.0.102	53	10.0.0.103	56612	dnscat.31b3012b76fae3e3a8b7fb04cf4148c843	dnscat.31b3012b76fae3e3a8b7fb04cf4148c843
10.0.0.103	56612	10.0.0.102	53	dnscat.0a01017019c697768caf3e041dd8a123af	
10.0.0.102	53	10.0.0.103	56612	dnscat.0a01017019c697768caf3e041dd8a123af	dnscat.0a01017019c697768caf3e041dd8a123af
10.0.0.103	56612	10.0.0.102	53	dnscat.6e39012b763fd98712cbb204d0140b69f9	
10.0.0.102	53	10.0.0.103	56612	dnscat.6e39012b763fd98712cbb204d0140b69f9	dnscat.6e39012b763fd98712cbb204d0140b69f9
10.0.0.103	56612	10.0.0.102	53	dnscat.5c41017019ee431dd55760041e47a61f69	
10.0.0.102	53	10.0.0.103	56612	dnscat.5c41017019ee431dd55760041e47a61f69	dnscat.5c41017019ee431dd55760041e47a61f69
10.0.0.103	56612	10.0.0.102	53	dnscat.7b02012b76e172ac37fe4e04d143e2f372	
10.0.0.102	53	10.0.0.103	56612	dnscat.7b02012b76e172ac37fe4e04d143e2f372	dnscat.7b02012b76e172ac37fe4e04d143e2f372
10.0.0.103	56612	10.0.0.102	53	dnscat.1a56017019936e1b239495041fb00cd8bb	
10.0.0.102	53	10.0.0.103	56612	dnscat.1a56017019936e1b239495041fb00cd8bb	dnscat.1a56017019936e1b239495041fb00cd8bb
10.0.0.103	56612	10.0.0.102	53	dnscat.3727012b76b5a2feaa6c1604d279e14e99	
10.0.0.102	53	10.0.0.103	56612	dnscat.3727012b76b5a2feaa6c1604d279e14e99	dnscat.3727012b76b5a2feaa6c1604d279e14e99
10.0.0.103	56612	10.0.0.102	53	dnscat.1c0e017019533f8fa60a000420b7add4c1	
10.0.0.102	53	10.0.0.103	56612	dnscat.1c0e017019533f8fa60a000420b7add4c1	dnscat.1c0e017019533f8fa60a000420b7add4c1
10.0.0.103	56612	10.0.0.102	53	dnscat.493a012b7684e18fdfedc404d3051212e9	
10.0.0.102	53	10.0.0.103	56612	dnscat.493a012b7684e18fdfedc404d3051212e9	dnscat.493a012b7684e18fdfedc404d3051212e9
10.0.0.103	56612	10.0.0.102	53	dnscat.07260170198729bff183440421e8bb7f81	
10.0.0.102	53	10.0.0.103	56612	dnscat.07260170198729bff183440421e8bb7f81	dnscat.07260170198729bff183440421e8bb7f81
10.0.0.103	56612	10.0.0.102	53	dnscat.19bc012b764a454b511a2d04d441bc90fb	
10.0.0.102	53	10.0.0.103	56612	dnscat.19bc012b764a454b511a2d04d441bc90fb	dnscat.19bc012b764a454b511a2d04d441bc90fb
10.0.0.103	56612	10.0.0.102	53	dnscat.77c00170192a72f06d866d04222e0e14a8	
10.0.0.102	53	10.0.0.103	56612	dnscat.77c00170192a72f06d866d04222e0e14a8	dnscat.77c00170192a72f06d866d04222e0e14a8
10.0.0.103	56612	10.0.0.102	53	dnscat.1a64012b76bdd86456df7804d5a93f9ad0	
10.0.0.102	53	10.0.0.103	56612	dnscat.1a64012b76bdd86456df7804d5a93f9ad0	dnscat.1a64012b76bdd86456df7804d5a93f9ad0
10.0.0.103	56612	10.0.0.102	53	dnscat.2a6e017019c00c8381a3e80423864add1d	
10.0.0.102	53	10.0.0.103	56612	dnscat.2a6e017019c00c8381a3e80423864add1d	dnscat.2a6e017019c00c8381a3e80423864add1d
10.0.0.103	56612	10.0.0.102	53	dnscat.6fec012b76e4d7c9ec0ace04d6063b5e0a	
10.0.0.102	53	10.0.0.103	56612	dnscat.6fec012b76e4d7c9ec0ace04d6063b5e0a	dnscat.6fec012b76e4d7c9ec0ace04d6063b5e0a
10.0.0.103	56612	10.0.0.102	53	dnscat.7d5601701932ac135e7cc4042461c93151	
10.0.0.102	53	10.0.0.103	56612	dnscat.7d5601701932ac135e7cc4042461c93151	dnscat.7d5601701932ac135e7cc4042461c93151
10.0.0.103	56612	10.0.0.102	53	dnscat.1775012b768257fa50d02904d7fdf1c534	
10.0.0.102	53	10.0.0.103	56612	dnscat.1775012b768257fa50d02904d7fdf1c534	dnscat.1775012b768257fa50d02904d7fdf1c534
10.0.0.103	56612	10.0.0.102	53	dnscat.4656017019211cd72a20b104251f5c58f9	
10.0.0.102	53	10.0.0.103	56612	dnscat.4656017019211cd72a20b104251f5c58f9	dnscat.4656017019211cd72a20b104251f5c58f9
10.0.0.103	56612	10.0.0.102	53	dnscat.6192012b762271d0b5eccf04d8678d9267	
10.0.0.102	53	10.0.0.103	56612	dnscat.6192012b762271d0b5eccf04d8678d9267	dnscat.6192012b762271d0b5eccf04d8678d9267
10.0.0.103	56612	10.0.0.102	53	dnscat.1a33017019eb02713e6bba0426662c2d52	
10.0.0.102	53	10.0.0.103	56612	dnscat.1a33017019eb02713e6bba0426662c2d52	dnscat.1a33017019eb02713e6bba0426662c2d52
10.0.0.103	56612	10.0.0.102	53	dnscat.6c9a012b76924971ac26f204d964f6f935	
10.0.0.102	53	10.0.0.103	56612	dnscat.6c9a012b76924971ac26f204d964f6f935	dnscat.6c9a012b76924971ac26f204d964f6f935
10.0.0.103	56612	10.0.0.102	53	dnscat.4535017019b33a30b592120427dfd4f96a	
10.0.0.102	53	10.0.0.103	56612	dnscat.4535017019b33a30b592120427dfd4f96a	dnscat.4535017019b33a30b592120427dfd4f96a
10.0.0.103	56612	10.0.0.102	53	dnscat.74df012b76dadabbccfb8a04da386cc28a	
10.0.0.102	53	10.0.0.103	56612	dnscat.74df012b76dadabbccfb8a04da386cc28a	dnscat.74df012b76dadabbccfb8a04da386cc28a
10.0.0.103	56612	10.0.0.102	53	dnscat.6fc0017019b7d931dc66560428bda5a952	
10.0.0.102	53	10.0.0.103	56612	dnscat.6fc0017019b7d931dc66560428bda5a952	dnscat.6fc0017019b7d931dc66560428bda5a952
10.0.0.103	56612	10.0.0.102	53	dnscat.2cc5012b76bd841b0bbeb604db3bdeae2a	
10.0.0.102	53	10.0.0.103	56612	dnscat.2cc5012b76bd841b0bbeb604db3bdeae2a	dnscat.2cc5012b76bd841b0bbeb604db3bdeae2a
10.0.0.103	56612	10.0.0.102	53	dnscat.49ca017019d9c89db5731d042984ebda92	
10.0.0.102	53	10.0.0.103	56612	dnscat.49ca017019d9c89db5731d042984ebda92	dnscat.49ca017019d9c89db5731d042984ebda92
10.0.0.103	56612	10.0.0.102	53	dnscat.2804012b767524e194efe504dc6952661a	
10.0.0.102	53	10.0.0.103	56612	dnscat.2804012b767524e194efe504dc6952661a	dnscat.2804012b767524e194efe504dc6952661a
10.0.0.103	56612	10.0.0.102	53	dnscat.2e42017019956db8cb8f38042ababbd56e	
10.0.0.102	53	10.0.0.103	56612	dnscat.2e42017019956db8cb8f38042ababbd56e	dnscat.2e42017019956db8cb8f38042ababbd56e
10.0.0.103	56612	10.0.0.102	53	dnscat.0c73012b7607777b0553e604dd9432bddf	
10.0.0.102	53	10.0.0.103	56612	dnscat.0c73012b7607777b0553e604dd9432bddf	dnscat.0c73012b7607777b0553e604dd9432bddf
10.0.0.103	56612	10.0.0.102	53	dnscat.0bb90170198e37fc1032f0042b38bfdb99	
10.0.0.102	53	10.0.0.103	56612	dnscat.0bb90170198e37fc1032f0042b38bfdb99	dnscat.0bb90170198e37fc1032f0042b38bfdb99
10.0.0.103	56612	10.0.0.102	53	dnscat.0022012b76840651c7b8e304de1e089915	
10.0.0.102	53	10.0.0.103	56612	dnscat.0022012b76840651c7b8e304de1e089915	dnscat.0022012b76840651c7b8e304de1e089915
10.0.0.103	56612	10.0.0.102	53	dnscat.11f80170195e70e673007c042c42a4467e	
10.0.0.102	53	10.0.0.103	56612	dnscat.11f80170195e70e673007c042c42a4467e	dnscat.11f80170195e70e673007c042c42a4467e
10.0.0.103	56612	10.0.0.102	53	dnscat.7fbf012b764650d0a414a304dfdfda803a	
10.0.0.102	53	10.0.0.103	56612	dnscat.7fbf012b764650d0a414a304dfdfda803a	dnscat.7fbf012b764650d0a414a304dfdfda803a
10.0.0.103	56612	10.0.0.102	53	dnscat.3c4301701976b96fd04fa9042d7d28ee72	
10.0.0.102	53	10.0.0.103	56612	dnscat.3c4301701976b96fd04fa9042d7d28ee72	dnscat.3c4301701976b96fd04fa9042d7d28ee72
10.0.0.103	56612	10.0.0.102	53	dnscat.3971012b76a924053693d404e0c425e255	
10.0.0.102	53	10.0.0.103	56612	dnscat.3971012b76a924053693d404e0c425e255	dnscat.3971012b76a924053693d404e0c425e255
10.0.0.103	56612	10.0.0.102	53	dnscat.5e78017019da9540a2a32c042e46b50513	
10.0.0.102	53	10.0.0.103	56612	dnscat.5e78017019da9540a2a32c042e46b50513	dnscat.5e78017019da9540a2a32c042e46b50513
10.0.0.103	56612	10.0.0.102	53	dnscat.07ab012b761669f198d3b404e15bbf3685	
10.0.0.102	53	10.0.0.103	56612	dnscat.07ab012b761669f198d3b404e15bbf3685	dnscat.07ab012b761669f198d3b404e15bbf3685
10.0.0.103	56612	10.0.0.102	53	dnscat.6f4a017019487a5021e3fe042f65343881	
10.0.0.102	53	10.0.0.103	56612	dnscat.6f4a017019487a5021e3fe042f65343881	dnscat.6f4a017019487a5021e3fe042f65343881
10.0.0.103	56612	10.0.0.102	53	dnscat.04af012b7615c79b6d011d04e259b8bff8	
10.0.0.102	53	10.0.0.103	56612	dnscat.04af012b7615c79b6d011d04e259b8bff8	dnscat.04af012b7615c79b6d011d04e259b8bff8
10.0.0.103	56612	10.0.0.102	53	dnscat.744a017019cefd51d5161b0430c17f770f	
10.0.0.102	53	10.0.0.103	56612	dnscat.744a017019cefd51d5161b0430c17f770f	dnscat.744a017019cefd51d5161b0430c17f770f
10.0.0.103	56612	10.0.0.102	53	dnscat.3aad012b762b8ad4c2352404e349bda458	
10.0.0.102	53	10.0.0.103	56612	dnscat.3aad012b762b8ad4c2352404e349bda458	dnscat.3aad012b762b8ad4c2352404e349bda458
10.0.0.103	56612	10.0.0.102	53	dnscat.44830170199761ef04d1a304310c0b6283	
10.0.0.102	53	10.0.0.103	56612	dnscat.44830170199761ef04d1a304310c0b6283	dnscat.44830170199761ef04d1a304310c0b6283
10.0.0.103	56612	10.0.0.102	53	dnscat.7dcb012b76526e5e9af77e04e400841442	
10.0.0.102	53	10.0.0.103	56612	dnscat.7dcb012b76526e5e9af77e04e400841442	dnscat.7dcb012b76526e5e9af77e04e400841442
10.0.0.103	56612	10.0.0.102	53	dnscat.5cc501701929a496d2aca304324f17caaf	
10.0.0.102	53	10.0.0.103	56612	dnscat.5cc501701929a496d2aca304324f17caaf	dnscat.5cc501701929a496d2aca304324f17caaf
10.0.0.103	56612	10.0.0.102	53	dnscat.5478012b76257bd9d1db5204e5e20bf23a	
10.0.0.102	53	10.0.0.103	56612	dnscat.5478012b76257bd9d1db5204e5e20bf23a	dnscat.5478012b76257bd9d1db5204e5e20bf23a
10.0.0.103	56612	10.0.0.102	53	dnscat.4cfc017019c1612607ada8043313f4fc19	
10.0.0.102	53	10.0.0.103	56612	dnscat.4cfc017019c1612607ada8043313f4fc19	dnscat.4cfc017019c1612607ada8043313f4fc19
10.0.0.103	56612	10.0.0.102	53	dnscat.47d1012b769d73c0d4b9f504e660dff44b	
10.0.0.102	53	10.0.0.103	56612	dnscat.47d1012b769d73c0d4b9f504e660dff44b	dnscat.47d1012b769d73c0d4b9f504e660dff44b
10.0.0.103	56612	10.0.0.102	53	dnscat.682a0170197dcb1559c7e30434f09ba8e0	
10.0.0.102	53	10.0.0.103	56612	dnscat.682a0170197dcb1559c7e30434f09ba8e0	dnscat.682a0170197dcb1559c7e30434f09ba8e0
10.0.0.103	56612	10.0.0.102	53	dnscat.590c012b7613925ae7e4ac04e75ba90279	
10.0.0.102	53	10.0.0.103	56612	dnscat.590c012b7613925ae7e4ac04e75ba90279	dnscat.590c012b7613925ae7e4ac04e75ba90279
10.0.0.103	56612	10.0.0.102	53	dnscat.68d1017019b2a6c5d9e6560435c0e1122e	
10.0.0.102	53	10.0.0.103	56612	dnscat.68d1017019b2a6c5d9e6560435c0e1122e	dnscat.68d1017019b2a6c5d9e6560435c0e1122e
10.0.0.103	56612	10.0.0.102	53	dnscat.7a18012b76593751589ccf04e8ff7d662c	
10.0.0.102	53	10.0.0.103	56612	dnscat.7a18012b76593751589ccf04e8ff7d662c	dnscat.7a18012b76593751589ccf04e8ff7d662c
10.0.0.103	56612	10.0.0.102	53	dnscat.39fe017019cb3b4bcc4e7d0436f8aee0a8	
10.0.0.102	53	10.0.0.103	56612	dnscat.39fe017019cb3b4bcc4e7d0436f8aee0a8	dnscat.39fe017019cb3b4bcc4e7d0436f8aee0a8
10.0.0.103	56612	10.0.0.102	53	dnscat.1700012b76826b8d06297b04e9d5432808	
10.0.0.102	53	10.0.0.103	56612	dnscat.1700012b76826b8d06297b04e9d5432808	dnscat.1700012b76826b8d06297b04e9d5432808
10.0.0.103	56612	10.0.0.102	53	dnscat.192a017019756da76c023e0437fb4d5aab	
10.0.0.102	53	10.0.0.103	56612	dnscat.192a017019756da76c023e0437fb4d5aab	dnscat.192a017019756da76c023e0437fb4d5aab
10.0.0.103	56612	10.0.0.102	53	dnscat.4aab012b76f41854d516b704ea68c602f7	
10.0.0.102	53	10.0.0.103	56612	dnscat.4aab012b76f41854d516b704ea68c602f7	dnscat.4aab012b76f41854d516b704ea68c602f7
10.0.0.103	56612	10.0.0.102	53	dnscat.5fac0170199c505fff17990438120d5aa0	
10.0.0.102	53	10.0.0.103	56612	dnscat.5fac0170199c505fff17990438120d5aa0	dnscat.5fac0170199c505fff17990438120d5aa0
10.0.0.103	56612	10.0.0.102	53	dnscat.150e012b764bc52a5d5c9704eb96d7a416	
10.0.0.102	53	10.0.0.103	56612	dnscat.150e012b764bc52a5d5c9704eb96d7a416	dnscat.150e012b764bc52a5d5c9704eb96d7a416
10.0.0.103	56612	10.0.0.102	53	dnscat.02780170192b4796db5810043959268407	
10.0.0.102	53	10.0.0.103	56612	dnscat.02780170192b4796db5810043959268407	dnscat.02780170192b4796db5810043959268407
10.0.0.103	56612	10.0.0.102	53	dnscat.21f4012b7646cfb9043aab04ec629a971e	
10.0.0.102	53	10.0.0.103	56612	dnscat.21f4012b7646cfb9043aab04ec629a971e	dnscat.21f4012b7646cfb9043aab04ec629a971e
10.0.0.103	56612	10.0.0.102	53	dnscat.4d5a017019a9b1d97de46b043a3e1e8db0	
10.0.0.102	53	10.0.0.103	56612	dnscat.4d5a017019a9b1d97de46b043a3e1e8db0	dnscat.4d5a017019a9b1d97de46b043a3e1e8db0
10.0.0.103	56612	10.0.0.102	53	dnscat.36de012b76e481f8f5ad9b04ed0f25007a	
10.0.0.102	53	10.0.0.103	56612	dnscat.36de012b76e481f8f5ad9b04ed0f25007a	dnscat.36de012b76e481f8f5ad9b04ed0f25007a
10.0.0.103	56612	10.0.0.102	53	dnscat.1af00170194623ed750e20043b073c11df	
10.0.0.102	53	10.0.0.103	56612	dnscat.1af00170194623ed750e20043b073c11df	dnscat.1af00170194623ed750e20043b073c11df
10.0.0.103	56612	10.0.0.102	53	dnscat.03ae012b76acda3e89492704eeb3d7c2d2	
10.0.0.102	53	10.0.0.103	56612	dnscat.03ae012b76acda3e89492704eeb3d7c2d2	dnscat.03ae012b76acda3e89492704eeb3d7c2d2
10.0.0.103	56612	10.0.0.102	53	dnscat.5d0a0170190b0a69b520da043c18b75b8e	
10.0.0.102	53	10.0.0.103	56612	dnscat.5d0a0170190b0a69b520da043c18b75b8e	dnscat.5d0a0170190b0a69b520da043c18b75b8e
10.0.0.103	56612	10.0.0.102	53	dnscat.2517012b76e5250715e08d04efd545eae0	
10.0.0.102	53	10.0.0.103	56612	dnscat.2517012b76e5250715e08d04efd545eae0	dnscat.2517012b76e5250715e08d04efd545eae0
10.0.0.103	56612	10.0.0.102	53	dnscat.41460170191e23152b4d37043d49d6decd	
10.0.0.102	53	10.0.0.103	56612	dnscat.41460170191e23152b4d37043d49d6decd	dnscat.41460170191e23152b4d37043d49d6decd
10.0.0.103	56612	10.0.0.102	53	dnscat.790c012b7669093668679604f0594356ef	
10.0.0.102	53	10.0.0.103	56612	dnscat.790c012b7669093668679604f0594356ef	dnscat.790c012b7669093668679604f0594356ef
10.0.0.103	56612	10.0.0.102	53	dnscat.2bf501701919ce88bdd2a7043e1d18ed37	
10.0.0.102	53	10.0.0.103	56612	dnscat.2bf501701919ce88bdd2a7043e1d18ed37	dnscat.2bf501701919ce88bdd2a7043e1d18ed37
10.0.0.103	56612	10.0.0.102	53	dnscat.44a3012b76d73e00667dba04f1e498716a	
10.0.0.102	53	10.0.0.103	56612	dnscat.44a3012b76d73e00667dba04f1e498716a	dnscat.44a3012b76d73e00667dba04f1e498716a
10.0.0.103	56612	10.0.0.102	53	dnscat.37ae0170195f7cf24f7426043f230ff3c6	
10.0.0.102	53	10.0.0.103	56612	dnscat.37ae0170195f7cf24f7426043f230ff3c6	dnscat.37ae0170195f7cf24f7426043f230ff3c6
10.0.0.103	56612	10.0.0.102	53	dnscat.6825012b768766674e58b804f2bc302877	
10.0.0.102	53	10.0.0.103	56612	dnscat.6825012b768766674e58b804f2bc302877	dnscat.6825012b768766674e58b804f2bc302877
10.0.0.103	56612	10.0.0.102	53	dnscat.72240170197f1a8683c72a0440011c406c	
10.0.0.102	53	10.0.0.103	56612	dnscat.72240170197f1a8683c72a0440011c406c	dnscat.72240170197f1a8683c72a0440011c406c
10.0.0.103	56612	10.0.0.102	53	dnscat.4942012b76d7570e44943b04f36303ca35	
10.0.0.102	53	10.0.0.103	56612	dnscat.4942012b76d7570e44943b04f36303ca35	dnscat.4942012b76d7570e44943b04f36303ca35
10.0.0.103	56612	10.0.0.102	53	dnscat.3f0f0170195925f371f18a0441857793eb	
10.0.0.102	53	10.0.0.103	56612	dnscat.3f0f0170195925f371f18a0441857793eb	dnscat.3f0f0170195925f371f18a0441857793eb
10.0.0.103	56612	10.0.0.102	53	dnscat.04a2012b76c8db417a74d504f489214c2f	
10.0.0.102	53	10.0.0.103	56612	dnscat.04a2012b76c8db417a74d504f489214c2f	dnscat.04a2012b76c8db417a74d504f489214c2f
10.0.0.103	56612	10.0.0.102	53	dnscat.304f0170190ec9655709940442e06e4969	
10.0.0.102	53	10.0.0.103	56612	dnscat.304f0170190ec9655709940442e06e4969	dnscat.304f0170190ec9655709940442e06e4969
10.0.0.103	56612	10.0.0.102	53	dnscat.2f51012b76930b3706094904f5c6d326d0	
10.0.0.102	53	10.0.0.103	56612	dnscat.2f51012b76930b3706094904f5c6d326d0	dnscat.2f51012b76930b3706094904f5c6d326d0
10.0.0.103	56612	10.0.0.102	53	dnscat.4e89017019da2dc103288204438c77e7f0	
10.0.0.102	53	10.0.0.103	56612	dnscat.4e89017019da2dc103288204438c77e7f0	dnscat.4e89017019da2dc103288204438c77e7f0
10.0.0.103	56612	10.0.0.102	53	dnscat.45ab012b769ba13d6291a504f668f9d944	
10.0.0.102	53	10.0.0.103	56612	dnscat.45ab012b769ba13d6291a504f668f9d944	dnscat.45ab012b769ba13d6291a504f668f9d944
